review_title,review_text,rating,review_date,reviewer_name,product_id,product_name,WSID,Store name
It is what it says,I kind of laughed at the tiny little dose spoon that came with- but notice a difference if I forget to take it each day. Well packaged and friendly company,5,2024-02-10T20:57:52.000Z,melissa croy,10210,Grass Fed Beef Thyroid - Natural Desiccated Thyroid Supplement - NDT,1eqwkmhcf9qec,lifegivingstore
,Grass Fed Gallbladder &amp; Ox Bile,4,2024-02-08T22:22:25.000Z,Noah Blackburn,16524,grass fed gallbladder ox bile,1eqwkmhcf9qec,lifegivingstore
,Nasal Cannula With Adapter,5,2024-02-08T14:23:23.000Z,Shemorat Bey,10278,nasal cannula with adapter,1eqwkmhcf9qec,lifegivingstore
Quality,I could notice the benefits within a day. I felt more at peace in my room than any other place in my home and it felt like a weight got lifted off of my shoulders.,5,2024-02-08T09:56:40.000Z,A.K.,43470,Room Harmonizer,1eqwkmhcf9qec,lifegivingstore
Some History,"In the beginning, we purchased many containers of Scottish Vitamin C from Amazon per GMO in their 8 ounce jar.  We load our own capsules but it is not really easy because the product is so fine, however, it was worth the effort for the quality.  Later on, we saw you offered the same Scottish C so we  purchased 6 bags.  Kept on loading capsules.  In an email, you had mentioned that you would be loading capsules.  So,…we decided to buy some.  The price you offer is outstanding.  I don’t think we will load anymore after we finish off the two remaining bags we got from you.  Actually; in the very beginning we were buying the C from Amazon per United C (60 caps for $22.46).    Your price is 1/2 the cost!   So,…we are done with loading.  Your C capsules are all we need now.  I guess if there was something to change it would be offering the C in vegetarian capsules along with gelatin.  Your store and products are wonderful.  Thank you!",5,2024-02-07T16:50:37.000Z,Gary McConnell,38400,Vitamin C Capsules - Quali-C by DSM,1eqwkmhcf9qec,lifegivingstore
,Grass Fed Beef Thyroid - Natural Desiccated Thyroid Supplement - NDT,3,2024-02-02T11:44:57.000Z,Keith Scarmato,10210,Grass Fed Beef Thyroid - Natural Desiccated Thyroid Supplement - NDT,1eqwkmhcf9qec,lifegivingstore
Quality,"I've noticed an effect within the first day of wearing it. I'm a highly sensitive individual so I was able to tell the difference right away. I felt less tense, especially around my forehead and had more mental clarity. I believe it's helping me recover faster from the gym too. 10/10 product, highly recommend.",5,2024-02-02T05:35:59.000Z,A.K.,43454,EMF Band XL,1eqwkmhcf9qec,lifegivingstore
Desicated Thyroid,Great product!,5,2024-02-01T05:44:11.000Z,M Swan-Armitstead,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
Hey this stuff actually works,It feels awesome to use a supplement where you can actually feel the result. My energy is way higher and my hands and feet aren't cold all the time anymore.,5,2024-02-01T00:53:37.000Z,Benjamin Wilson,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
:),5 stars,5,2024-01-30T10:51:59.000Z,Lisa Krueger,10210,Grass Fed Beef Thyroid - Natural Desiccated Thyroid Supplement - NDT,1eqwkmhcf9qec,lifegivingstore
Desiccated testicles,my 6 yr old dog was doing way too much lounging and getting fat. I think he was neutered too early and is suffering from lowT so I put him on these and he is starting to run at the beach again and showing a bit of rib.,5,2024-01-29T07:05:44.000Z,Yana Nirvana,10230,Grass Fed Beef Bull Testicle Supplement - Orchidic,1eqwkmhcf9qec,lifegivingstore
Always mixes perfectly!,This magnesium always dissolves completely when I make magnesium bicarbonate water. It’s really fast too unlike some powders I’ve used before.,5,2024-01-28T02:04:22.000Z,Amber Veal,10215,magnesium hydroxide powder usp grade,1eqwkmhcf9qec,lifegivingstore
Excellent,"Gives me lots of energy, and reduces the swollen, inflamed feeling in my throat.",5,2024-01-25T00:08:23.000Z,Mindi Bear,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
It works,"With most supplements, I can't really tell if they're doing anything or not.  However, with Nano Soma, I've noticed a positive benefit. I've been taking it for years, and I've recommended to my friends and family.",5,2024-01-23T05:51:04.000Z,Alfonso Trevino,18421,nano soma,1eqwkmhcf9qec,lifegivingstore
,Hydrogen Water Generator - HW1,5,2024-01-22T13:49:42.000Z,Marie Hoeffler,10187,hydrogen water generator hw1,1eqwkmhcf9qec,lifegivingstore
Hydrogen water generator,Currently the hydrogen water generator is not working.  It will not charge.  I have been in contact with customer support but have not got this resolved. Would like to review after getting this problem fixed.,5,2024-01-20T14:38:14.000Z,Paula Snyder,10187,hydrogen water generator hw1,1eqwkmhcf9qec,lifegivingstore
Life Saver,"Lost my thyroid to hurthle cell carcinoma.  My journey on synthetic meds was a nightmare. Had zero appetite, no energy, and gained a ton of weight so quickly that I was tested for Cushing disease. Also broke out in hives that caused DR. to suspect Lupus.  After a Myxedema episode and it was discovered that I can't convert synthetic thyroid hormones.  Raw thyroid gave me my life back. I have more energy and lost most of the weight.  It's a little expensive due to my high dosage but  worth it. I'm a customer for life.",5,2024-01-20T14:36:38.000Z,laurie Plapp,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
"Versatile, Effective & Easy to Use",Sunfiber has virtually no taste or texture and is easy to mix into hot or cold liquids. It’s been a hit in our family not only because it’s convenient which helps for consistent use but also because it works!,5,2024-01-19T10:14:25.000Z,Melissa Craig,36142,sunfiber,1eqwkmhcf9qec,lifegivingstore
,I love the product and appreciate the quality.,5,2024-01-18T17:31:05.000Z,Sara Stewart,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
Ajipure Amino Acid,Top Quality Product !!!  We need some company to formulate the 9 essential amino acids from in pure form from ajipure.  I have not been able to locate the product.  Swanson has the product but it contains hypermellose capsule and rice flour.  We also need a clean product for the +/- the 20 amino acids from ajipure.  You may want to create this product.,5,2024-01-16T21:10:03.000Z,Ramon Esquivel,10144,Taurine USP Grade - Ajinomoto,1eqwkmhcf9qec,lifegivingstore
,"This product is very bitter and difficult to swallow, would prefer it in capsules.",3,2024-01-16T00:17:36.000Z,Rhona Jacobs,10262,vitamin b1 powder thiamine hcl usp grade,1eqwkmhcf9qec,lifegivingstore
Cell Chip,I am glad that I purchased this product.,5,2024-01-15T00:06:50.000Z,Jhyshain A. Wee,43450,iCell Chip,1eqwkmhcf9qec,lifegivingstore
Works good for my ibs,It took about 5 weeks but I notice a big difference.,5,2024-01-13T00:54:26.000Z,Susan Bennett,17578,grass fed colostrum,1eqwkmhcf9qec,lifegivingstore
I really like my EMF protection for my cellphone.,"I really like my EMF cellphone protector. My phone used to be hot, and my elbow was hurting my Chiropractor ask me if I was using my cellphone with that hand and I was. The pain stopped emittly once I put the EMF protection on it.",5,2024-01-12T20:35:30.000Z,Sherrie Baron,43435,Cell Chip,1eqwkmhcf9qec,lifegivingstore
,works good,5,2024-01-11T03:27:21.000Z,Tatiana Tverdokhlebova,10244,grass fed beef lung,1eqwkmhcf9qec,lifegivingstore
I so appreciate this store and their products,The products are excellent quality and the service is some of the best I've ever had. Appreciate them so much!,5,2024-01-11T00:36:42.000Z,Wendy Beveridge,10240,vitamin b2 riboflavin powder usp grade,1eqwkmhcf9qec,lifegivingstore
Feels like it neutralized the frequencies,I do recommend the device chip since it does seem to have shifted the way the inside of my home feels. I applied it to my router and overall it does feel less stressful. I think it really does make a difference!,5,2024-01-10T00:21:55.000Z,Gabriel Velarde,43431,Device Chip,1eqwkmhcf9qec,lifegivingstore
Seems to work,"I noticed my neck muscles loosening very soon after I started to wear the band, so I wear it as much as possible.  I wish, however, they'd make a more streamlined version of this band, more like a Fitbit band so I could wear it in the shower.  The band itself is rather large and clunky.",4,2024-01-06T18:58:35.000Z,Helena Foutz,43454,EMF Band XL,1eqwkmhcf9qec,lifegivingstore
,Awesome product,5,2024-01-06T00:21:08.000Z,Brett Taitz,10230,grass fed beef bull testicle supplement,1eqwkmhcf9qec,lifegivingstore
,"I AM STILL ON THE FIRST BOTTLE, NOTHING ELSE HAS WORKED,
  I AM VERY HOPFUL THIS WILL WITH A LITTLE MORE TIME",5,2023-12-31T16:58:16.000Z,gary plude,10234,grass fed beef prostate glandular,1eqwkmhcf9qec,lifegivingstore
,Nano Soma,5,2023-12-30T13:54:59.000Z,Gary Bornkamp,18421,nano soma,1eqwkmhcf9qec,lifegivingstore
"Excellent products, excellent store",I appreciate the life giving store because they have always gone out of their way to be of service to me. I'm impressed because you don't get this kind of service these days from most vendors. Excellent products!,5,2023-12-30T00:17:59.000Z,Wendy Beveridge,10274,vitamin b3 niacinamide powder usp grade,1eqwkmhcf9qec,lifegivingstore
,thumbsup!,5,2023-12-27T13:19:28.000Z,Marta Sarnecka,10169,"LGS11: Orange, Red, &amp; Infrared 620nm - 670nm - 760nm - 830nm",1eqwkmhcf9qec,lifegivingstore
Using for autoimmune condition,I’ve been trying this product as a cure for EGPA autoimmune condition. I’m using it with the pharmaceuticals prednisone and methotrexate as well as urotherapy ( see Dr Ed Group). So far so good. I’m feeling good. Hope to get off prednisone soon.,5,2023-12-24T18:24:21.000Z,Kim Rogers,14085,grass fed beef multi organ mix,1eqwkmhcf9qec,lifegivingstore
Thyroid Supplement,I have now used almost one complete packet 133 doses. Before using this product I was on a synthetic form of thyroid. I’ve done blood work and my numbers are where they should be. The first thing I noticed when I began using this product was how much warmer I felt. I will continue to use this product.,5,2023-12-24T16:09:22.000Z,Wilna Moen,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
Quality,You can always trust this company for it's upmost quality in supplements.,5,2023-12-24T09:52:57.000Z,A.K.,14085,grass fed beef multi organ mix,1eqwkmhcf9qec,lifegivingstore
Excellent product,This is a high quality desiccated thyroid. And everything about the store is excellent too.,5,2023-12-15T12:58:51.000Z,Pansy Watson,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
wonderful,works quite well. i'm a 33 year old female. noticed more energy & a strong sex drive. highly recommend husbands talk to their wives about this if they're needing help in those areas. will buy again,5,2023-12-13T01:12:32.000Z,Katie Chisholm,10230,grass fed beef bull testicle supplement,1eqwkmhcf9qec,lifegivingstore
Good Stuff!,"Thanks to the medical community changing the parameters of normal thyroid function, finding a good quality supplement is vital to our health. This is a great quality supplement.",5,2023-12-06T16:54:08.000Z,Melanie Lietz,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
NDT,"I haven’t had a TSH level below 4 before, after a month of taking NDT, it became 3.69. It’s a little progress but it definitely works and I’m hoping over time my TSH level goes down to 1.5.",5,2023-12-02T15:38:36.000Z,Assylkhan Rakhatov,10210,Grass Fed Beef Thyroid - Natural Desiccated Thyroid Supplement - NDT,1eqwkmhcf9qec,lifegivingstore
I really enjoy the Nutritional Yeast flakes,I'm very satisfied with the Taste and Quality of the Nutritional Flakes. I'll definitely purchase them again.,5,2023-12-01T16:26:21.000Z,Sherrie Baron,10146,nutritional yeast flakes organic non fortified,1eqwkmhcf9qec,lifegivingstore
Will buy more. Recovers digestion,High cost but makes digestion GO like it should,5,2023-11-20T19:20:16.000Z,Andrew Kleitsch,16524,grass fed gallbladder ox bile,1eqwkmhcf9qec,lifegivingstore
Couldn’t tolerate,Bummed this product didn’t work for me. I took a tiny dose with breakfast and a tiny dose for lunch and I couldn’t fall asleep at night! Such a bummer. I had high hopes.,3,2023-11-14T18:49:47.000Z,Kallie Orlik,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
Felt a boost.,Felt a boost in my overall energy levels and was able to push a little harder in the gym. Thank you for this product.,5,2023-11-14T05:23:53.000Z,A.K.,10230,grass fed beef bull testicle supplement,1eqwkmhcf9qec,lifegivingstore
Great!,Taking this product seems to improve metabolism and relieve fatigue.,5,2023-11-10T02:55:40.000Z,Keiichi Oizumi,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
No noticeable results as of yet,I am giving a neutral rating. i am taking four male enhancement. two extra prostate and testicular capsules per day. It has been almost a month. I have noticed absolutely nothing happening so far positive. I was really hoping this was going to help. I have another month supply to go and hope something happens within that time frame. ..,3,2023-11-09T12:51:59.000Z,Frank Jones,34886,men male enhancement naturally grass fed beef organs glandular,1eqwkmhcf9qec,lifegivingstore
Nice product!,"I have used this treatment device on the head, eyes, thyroid, etc. , but at this point in time I feel it is most effective for heel ligament disorders.",5,2023-11-09T06:39:43.000Z,Keiichi Oizumi,10169,"LGS11: Orange, Red, &amp; Infrared 620nm - 670nm - 760nm - 830nm",1eqwkmhcf9qec,lifegivingstore
Cascara,Would HIGHLY recommend this to anyone struggling to keep their bowels regular,5,2023-11-06T00:23:37.000Z,Lindsey Hall,10123,cascara sagrada,1eqwkmhcf9qec,lifegivingstore
Cured many ailments,"My mom was having trouble with a bladder issue, she received two medications from the doctor, both caused substantial discomfort. I gave her pau d'arco tea for two days, and her problem healed instantly.",5,2023-11-03T00:27:43.000Z,Jack Gillott,10103,Pau D'arco  (Tabebuia Avellanedae),1eqwkmhcf9qec,lifegivingstore
Great product,"I have bought the grass fed beef pancreas twice, and both times it has been very helpful for me. I would recommend this store for anyone looking for good quality beef organ supplements.",5,2023-10-31T15:29:56.000Z,Brianna Bush,10254,Grass Fed Beef Pancreas,1eqwkmhcf9qec,lifegivingstore
